fip,state,pop,x,y,city
32054,FL,8658,-82.382796,30.003485,LAKE BUTLER
32053,FL,2977,-83.134971,30.548243,JENNINGS
32038,FL,3439,-82.687938,29.92073,FORT WHITE
51452,IA,525,-94.795353,42.152815,LIDDERDALE
32034,FL,19016,-81.468829,30.635388,AMELIA ISLAND
32033,FL,1557,-81.46199,29.788243,ELKTON
06477,CT,12828,-73.028725,41.281527,ORANGE
32013,FL,1567,-83.285052,30.149666,DAY
64428,MO,922,-95.051663,40.442125,BURLINGTON JUNCT
66030,KS,5356,-94.915675,38.80754,GARDNER
32011,FL,9111,-81.814465,30.551958,CALLAHAN
43065,OH,14955,-83.074921,40.152652,SHAWNEE HILLS
57115,SD,731,-96.834165,43.516936,BUFFALO RIDGE
32008,FL,2439,-82.899288,29.939472,BRANFORD
80525,CO,31263,-105.054715,40.538354,FORT COLLINS
36782,AL,2444,-87.922755,32.077272,SWEET WATER
98390,WA,35436,-122.180275,47.188801,BONNEY LAKE
35552,AL,938,-88.16063,34.010874,DETROIT
04250,ME,3633,-70.113933,44.025511,LISBON
15739,PA,3841,-79.096937,40.704255,ERNEST
48642,MI,24643,-84.197941,43.637488,MIDLAND
31836,GA,2377,-84.595187,32.806066,WOODLAND
35175,AL,4921,-86.462793,34.409345,UNION GROVE
37397,TN,9051,-85.501112,35.197228,WHITWELL
31829,GA,725,-84.744819,32.560057,UPATOI
12752,NY,111,-74.994933,41.678158,LAKE HUNTINGTON
31820,GA,4725,-84.855851,32.561587,MIDLAND
31816,GA,7721,-84.631166,32.8721,MANCHESTER
28443,NC,8159,-77.662808,34.3879,HAMPSTEAD
47018,IN,3699,-85.054994,38.996195,DILLSBORO
95633,CA,3628,-120.856672,38.866495,GARDEN VALLEY
31815,GA,2144,-84.802227,32.043465,LUMPKIN
31812,GA,472,-84.45741,32.608046,JUNCTION CITY
31811,GA,1587,-84.884753,32.741795,HAMILTON
87566,NM,5209,-106.079267,36.048886,SAN JUAN PUEBLO
76455,TX,1680,-98.383488,31.872448,GUSTINE
36115,AL,1348,-86.247327,32.406814,GUNTER AFS
23430,VA,11389,-76.63682,36.981057,SMITHFIELD
75024,TX,1439,-96.784307,33.075211,PLANO
32611,FL,8023,-82.35092,29.644148,GAINESVILLE
98203,WA,26506,-122.221846,47.941937,EVERETT
31909,GA,20880,-84.927404,32.536913,COLUMBUS
56025,MN,793,-93.933994,43.758126,EASTON
31803,GA,5590,-84.527347,32.354198,TAZEWELL
97030,OR,35728,-122.420258,45.515397,GRESHAM
33541,FL,17575,-82.20566,28.231063,ZEPHYRHILLS
31801,GA,1407,-84.612951,32.565562,JUNIPER
40242,KY,9742,-85.590224,38.276858,LYNDON
31798,GA,978,-83.107484,31.595229,WRAY
16403,PA,5770,-80.028003,41.794611,CAMBRIDGE SPRING
31796,GA,2650,-83.920092,31.734495,WARWICK
12122,NY,4005,-74.329168,42.563734,MIDDLEBURGH
29829,SC,2858,-81.814686,33.563016,GRANITEVILLE
41064,KY,2124,-84.047977,38.521751,MOUNT OLIVET
67147,KS,1146,-97.262146,37.861643,VALLEY CENTER
78406,TX,1556,-97.51445,27.768412,CORPUS CHRISTI
72572,AR,379,-91.297753,35.917957,SAFFELL
31786,GA,1900,-84.616616,31.743407,SHELLMAN
80135,CO,3257,-105.008305,39.330109,DECKERS
16860,PA,110,-78.18621,40.966704,MUNSON
31784,GA,1379,-84.042195,31.260004,SALE CITY
32827,FL,3831,-81.342979,28.43168,ORLANDO
31780,GA,3377,-84.358638,32.033908,PLAINS
51050,IA,2254,-95.954378,42.8149,REMSEN
39466,MS,20116,-89.691021,30.541796,PICAYUNE
12153,NY,851,-73.498949,42.637912,SAND LAKE
19968,DE,4656,-75.295298,38.768687,MILTON
31774,GA,5784,-83.256542,31.592944,OCILLA
43081,OH,49023,-82.910504,40.114569,WESTERVILLE
31773,GA,2665,-84.0326,30.959407,OCHLOCKNEE
13421,NY,11876,-75.650814,43.086248,ONEIDA
41627,KY,263,-82.819629,37.46201,ESTILL
31768,GA,34351,-83.764089,31.179244,MOULTRIE
23219,VA,2780,-77.437798,37.546265,RICHMOND
31762,GA,1017,-84.509486,31.505924,LEARY
32445,FL,1046,-85.163874,30.960245,MALONE
55045,MN,5991,-92.842076,45.387265,LINDSTROM
57747,SD,5467,-103.476555,43.422308,HOT SPRINGS
30633,GA,7119,-83.275841,34.170799,DANIELSVILLE
31751,GA,2565,-85.039375,31.646353,FORT GAINES
38060,TN,5935,-89.551764,35.222929,OAKLAND
32250,FL,22392,-81.406243,30.28319,JACKSONVILLE BEA
06762,CT,6338,-73.11307,41.534277,MIDDLEBURY
31749,GA,2223,-83.355157,31.373599,ENIGMA
59825,MT,829,-113.703764,46.767281,CLINTON
12578,NY,1521,-73.801329,41.805041,SALT POINT
15773,PA,1544,-78.738332,40.611845,SAINT BENEDICT
20744,MD,44735,-76.983531,38.758656,FORT WASHINGTON
31744,GA,1738,-83.925316,31.313647,DOERUN
28277,NC,6737,-80.800174,35.134486,CHARLOTTE
72073,AR,851,-91.67896,34.403387,HUMPHREY
30680,GA,16981,-83.711473,33.998544,WINDER
04224,ME,3032,-70.424099,44.554799,DIXFIELD
31741,GA,1534,-84.720047,31.341528,DAMASCUS
21076,MD,6265,-76.721535,39.155069,HANOVER
59486,MT,1473,-112.303275,48.279504,VALIER
48625,MI,9223,-84.77289,44.028478,HARRISON
07310,NJ,944,-74.043149,40.732354,JERSEY CITY
31740,GA,5708,-84.788874,31.769073,CUTHBERT
31738,GA,1970,-83.875245,30.985908,COOLIDGE
55025,MN,14749,-92.974894,45.268499,FOREST LAKE
31737,GA,6277,-84.730896,31.161871,COLQUITT
51331,IA,1109,-95.131261,43.36358,ARNOLDS PARK
27253,NC,19723,-79.381384,36.030967,GRAHAM
31734,GA,1764,-84.443217,30.85731,CLIMAX
03592,NH,1104,-71.363593,45.086564,PITTSBURG
31730,GA,9207,-84.229683,31.219915,CAMILLA
57264,SD,213,-96.81059,45.10309,STOCKHOLM
89049,NV,4724,-117.089886,38.204273,TONOPAH
04410,ME,1103,-68.923491,45.08552,BRADFORD
34285,FL,9069,-82.44983,27.093312,VENICE
06418,CT,12199,-73.080035,41.322858,DERBY
31724,GA,799,-84.877175,31.556189,BLUFFTON
47456,IN,2959,-86.802506,39.439521,QUINCY
21163,MD,2115,-76.85757,39.339151,GRANITE
99684,AK,716,-160.788365,63.883478,UNALAKLEET
31713,GA,1402,-84.72572,31.445597,ARLINGTON
72419,AR,2214,-90.335797,35.758951,CARAWAY
52307,IA,902,-91.882696,41.799737,MIDDLE AMANA
31705,GA,35997,-84.090089,31.550851,BRIDGEBORO
31648,GA,1269,-82.979863,30.725503,STATENVILLE
91406,CA,46124,-118.486821,34.200568,VAN NUYS
04464,ME,263,-69.487986,45.298088,MONSON
05757,VT,966,-73.11452,43.484864,MIDDLETOWN SPRIN
15367,PA,3568,-80.059849,40.275451,VENETIA
98937,WA,2996,-120.826699,46.735335,WHITE PASS
32533,FL,19829,-87.325052,30.614253,CANTONMENT
46574,IN,5279,-86.451018,41.445748,WALKERTON
31647,GA,1772,-83.447586,31.178984,SPARKS
47532,IN,3725,-86.860669,38.233582,FERDINAND
72005,AR,457,-91.079636,35.561559,AMAGON
23188,VA,14957,-76.763424,37.317768,WILLIAMSBURG
31645,GA,1859,-83.214283,31.08247,RAY CITY
62630,IL,683,-90.076632,39.270756,HAGAMAN
03290,NH,598,-71.110983,43.119632,NOTTINGHAM
56735,MN,785,-96.813729,48.881968,ORLEANS
31637,GA,1993,-83.448135,31.266405,LENOX
31636,GA,4491,-83.175293,30.690615,LAKE PARK
68716,NE,948,-96.815008,41.937422,BEEMER
48892,MI,4561,-84.17013,42.662981,WEBBERVILLE
34990,FL,13225,-80.291646,27.165646,PALM CITY
21773,MD,3363,-77.551322,39.528194,MYERSVILLE
87532,NM,9437,-106.071697,35.987157,ESPANOLA
03887,NH,4229,-71.020857,43.4382,UNION
31632,GA,6921,-83.357366,30.941593,HAHIRA
58627,ND,729,-103.222328,47.118004,GORHAM
47125,IN,2496,-86.317983,38.462599,HARDINSBURG
62827,IL,1388,-88.059474,38.166029,CROSSVILLE
46182,IN,1878,-85.664407,39.468849,WALDRON
31631,GA,560,-82.580056,30.716587,FARGO
57472,SD,1284,-100.054067,45.478587,SELBY
49033,MI,1128,-85.11285,42.212741,CERESCO
76132,TX,13724,-97.405626,32.671092,FORT WORTH
97122,OR,366,-123.871433,45.212016,HEBO
23663,VA,16889,-76.319875,37.03181,HAMPTON
50836,IA,476,-94.504901,40.624242,BLOCKTON
41385,KY,1335,-83.380553,37.64768,VANCLEVE
55320,MN,1752,-94.045246,45.387694,CLEARWATER
31622,GA,1675,-83.21321,31.394027,ALAPAHA
31563,GA,1643,-82.198218,31.648931,SURRENCY
30563,GA,2813,-83.471272,34.567825,MOUNT AIRY
36039,AL,354,-85.883837,32.312939,HARDAWAY
10462,NY,61478,-73.860185,40.843369,BRONX
31555,GA,2851,-81.994301,31.699916,ODUM
25124,WV,1050,-81.767813,38.619978,LIBERTY
84627,UT,3492,-111.582301,39.359983,EPHRAIM
04626,ME,779,-67.249869,44.67531,CUTLER
31550,GA,794,-82.574173,31.108829,MANOR
08046,NJ,36471,-74.883482,40.028959,WILLINGBORO
31549,GA,2036,-82.707312,31.925124,LUMBER CITY
13695,NY,705,-75.090765,44.2184,WANAKENA
20658,MD,1826,-77.156329,38.557335,RISON
33913,FL,473,-81.706469,26.522808,FORT MYERS
76638,TX,3473,-97.389992,31.559765,CRAWFORD
24534,VA,1516,-78.78618,36.863695,CLOVER
31548,GA,8781,-81.707483,30.797681,KINGSLAND
60619,IL,74469,-87.60539,41.745765,CHICAGO
26228,WV,171,-80.372734,38.76183,KANAWHA HEAD
39160,MS,3093,-89.755182,33.000981,SALLIS
65649,MO,1533,-93.606355,37.633496,FAIR PLAY
28334,NC,15795,-78.615079,35.316511,DUNN
44103,OH,28288,-81.640475,41.515726,CLEVELAND
11941,NY,1331,-72.705388,40.809947,EASTPORT
31537,GA,6486,-82.011617,30.850838,FOLKSTON
35764,AL,553,-86.332562,34.667122,PAINT ROCK
39111,MS,7590,-89.750325,31.849513,MAGEE
31533,GA,19607,-82.846468,31.497287,DOUGLAS
31532,GA,1457,-82.720146,31.745842,DENTON
68304,NE,447,-96.403557,40.899185,ALVO
47305,IN,5251,-85.386163,40.193299,MUNCIE
76852,TX,233,-99.38334,31.317297,LOHN
31519,GA,2915,-82.904954,31.648426,BROXTON
87531,NM,3377,-106.024187,36.137028,EMBUDO
25142,WV,104,-81.739905,38.152066,NELLIS
51355,IA,1637,-95.153026,43.37938,OKOBOJI
31512,GA,2853,-82.997637,31.536712,AMBROSE
31510,GA,9566,-82.4633,31.546525,ALMA
40724,KY,5759,-83.976117,37.070874,BUSH
48636,MI,744,-84.246742,44.629594,LUZERNE
49546,MI,25471,-85.548346,42.928029,GRAND RAPIDS
08540,NJ,33831,-74.640832,40.366633,PRINCETON
43340,OH,1015,-83.494165,40.52321,MOUNT VICTORY
07605,NJ,8326,-73.987873,40.862929,LEONIA
60416,IL,6248,-88.282346,41.290769,COAL CITY
20636,MD,6785,-76.562644,38.352356,HOLLYWOOD
32607,FL,21103,-82.403252,29.645618,GAINESVILLE
62908,IL,188,-88.950652,37.326584,BELKNAP
95457,CA,4880,-122.575426,38.860682,LOWER LAKE
31419,GA,32901,-81.177387,31.985149,M M
31410,GA,15808,-80.983859,32.016188,SAVANNAH
08223,NJ,4420,-74.659297,39.258562,MARMORA
36579,AL,1214,-87.863323,31.01293,STOCKTON
29678,SC,20361,-82.936162,34.682797,SENECA
43044,OH,5390,-83.572352,40.064659,MECHANICSBURG
44624,OH,3871,-81.676519,40.639441,DUNDEE
15025,PA,17031,-79.910096,40.298917,LARGE
31405,GA,28739,-81.124192,32.039119,SAVANNAH
38664,MS,547,-90.305174,34.809329,ROBINSONVILLE
27325,NC,6383,-79.582034,35.452839,ROBBINS
18619,PA,337,-76.697914,41.448159,HILLSGROVE
31404,GA,33927,-81.068704,32.044178,STATE COLLEGE
31322,GA,4036,-81.251958,32.114931,POOLER
43152,OH,1429,-82.639404,39.374145,SOUTH BLOOMINGVI
75703,TX,26345,-95.303147,32.276827,TYLER
31320,GA,4486,-81.390897,31.801803,MIDWAY
32233,FL,23412,-81.415866,30.348258,ATLANTIC BEACH
42741,KY,788,-85.240117,37.018195,GLENS FORK
46147,IN,2355,-86.623561,39.95789,JAMESTOWN
32187,FL,1864,-81.5921,29.588827,SAN MATEO
43359,OH,378,-83.463016,40.861216,WHARTON
05350,VT,762,-72.960886,42.78367,READSBORO
33062,FL,20836,-80.094133,26.234314,POMPANO BEACH
31314,GA,0,-81.440489,31.979085,FORT STEWART
31309,GA,548,-81.423165,31.864477,FLEMING
56074,MN,1654,-94.186701,44.272373,NICOLLET
31304,GA,2362,-81.389219,31.49675,CRESCENT
54566,WI,1308,-88.662456,45.433172,WABENO
03237,NH,1308,-71.412063,43.417476,GILMANTON
31302,GA,3297,-81.308465,32.117654,BLOOMINGDALE
31211,GA,16668,-83.602062,32.886905,MACON
62955,IL,686,-88.367893,37.463071,KARBERS RIDGE
38633,MS,1692,-89.186229,34.624362,HICKORY FLAT
13668,NY,4305,-74.999188,44.747193,NORWOOD
31204,GA,38186,-83.676634,32.842393,MACON
55767,MN,2699,-92.746648,46.44724,MOOSE LAKE
31201,GA,31882,-83.598686,32.84386,HUBER
26641,WV,150,-80.868051,38.672723,WILSIE
05738,VT,1101,-72.869089,43.522084,CUTTINGSVILLE
31098,GA,3228,-83.58775,32.60958,ROBINS A F B
15362,PA,1682,-80.262186,39.761038,SPRAGGS
67466,KS,677,-97.457911,39.348078,MILTONVALE
75762,TX,6365,-95.394848,32.207927,FLINT
63136,MO,54994,-90.260189,38.738878,JENNINGS
65605,MO,10006,-93.71238,36.947661,JENKINS
31088,GA,34526,-83.641578,32.593365,WARNER ROBINS
46140,IN,28919,-85.814102,39.790204,GREENFIELD
31087,GA,8908,-82.985948,33.265516,DEVEREUX
43908,OH,3392,-80.886153,40.47771,BERGHOLZ
31085,GA,1606,-83.704031,33.401353,SHADY DALE
12009,NY,5683,-74.019339,42.70627,ALTAMONT
35204,AL,18193,-86.837198,33.51795,BIRMINGHAM
58581,ND,497,-99.772543,46.005476,ZEELAND
31082,GA,10459,-82.816934,32.986972,DEEPSTEP
63147,MO,13186,-90.237512,38.713889,SAINT LOUIS
76857,TX,1454,-98.965646,31.957082,MAY
08317,NJ,1018,-74.831577,39.40313,DOROTHY
31745,GA,7468,-84.887024,30.981801,DONALSONVILLE
81082,CO,10978,-104.500715,37.175475,JANSEN
32113,FL,3340,-82.106222,29.39182,CITRA
48822,MI,1937,-84.758971,42.826306,EAGLE
31079,GA,2585,-83.444978,31.949119,ROCHELLE
62418,IL,2434,-88.949438,38.989118,BROWNSTOWN
31078,GA,2803,-84.045114,32.722152,ROBERTA
39480,MS,2890,-89.308223,31.75941,SOSO
13802,NY,254,-76.059526,42.196204,MAINE
19934,DE,8877,-75.596559,39.099099,CAMDEN WYOMING
33609,FL,15797,-82.50572,27.942456,TAMPA
45306,OH,2168,-84.177994,40.465897,BOTKINS
48302,MI,17017,-83.296271,42.583237,BLOOMFIELD TOWNS
31066,GA,121,-84.045591,32.820228,MUSELLA
52166,IA,638,-91.911561,43.047703,SAINT LUCAS
29205,SC,27239,-80.999731,33.990309,COLUMBIA
91761,CA,47921,-117.618662,34.031647,ONTARIO
31064,GA,5328,-83.714049,33.311797,MONTICELLO
88119,NM,1934,-104.231689,34.460018,FORT SUMNER
03449,NH,1526,-71.981858,42.976817,HANCOCK
07026,NJ,26727,-74.108141,40.878886,GARFIELD
98555,WA,635,-123.063119,47.512773,LILLIWAUP
31063,GA,6160,-84.004139,32.302615,MONTEZUMA
68868,NE,297,-98.559471,40.659175,PROSSER
31061,GA,39173,-83.237943,33.079958,MILLEDGEVILLE
85224,AZ,54023,-111.863156,33.330091,CHANDLER
16153,PA,2249,-80.097613,41.34385,STONEBORO
62012,IL,6467,-90.144312,39.036098,BRIGHTON
27607,NC,19515,-78.687747,35.801385,RALEIGH
82411,WY,435,-108.432669,44.444218,BURLINGTON
12202,NY,11097,-73.764071,42.641314,ALBANY
31060,GA,1627,-83.058845,31.961797,MILAN
13696,NY,301,-74.891932,44.728951,WEST STOCKHOLM
37729,TN,4265,-84.01247,36.411035,DUFF
34203,FL,22408,-82.5404,27.444871,BRADEN RIVER
65053,MO,356,-92.384216,38.548434,LOHMAN
58450,ND,76,-99.578482,47.462249,HEATON
31057,GA,2008,-83.943478,32.452003,MARSHALLVILLE
43725,OH,21261,-81.591277,40.030501,CLAYSVILLE
58488,ND,458,-99.987287,47.162583,TUTTLE
40741,KY,20329,-84.097498,37.101605,SASSER
47952,IN,2183,-87.303548,39.989383,CATES
91205,CA,38428,-118.24245,34.137798,GLENDALE
31054,GA,3295,-83.203953,32.84679,MC INTYRE
31049,GA,1196,-82.527361,32.707833,KITE
07718,NJ,6601,-74.088887,40.417281,BELFORD
31046,GA,687,-83.823529,33.119412,JULIETTE
04105,ME,7609,-70.26253,43.734038,FALMOUTH
43232,OH,38848,-82.866432,39.923024,COLUMBUS
31041,GA,1924,-84.148149,32.393022,IDEAL
15784,PA,65,-79.138685,41.023767,WORTHVILLE
31037,GA,1526,-82.91782,32.078093,HELENA
02859,RI,7156,-71.709866,41.962728,PASCOAG
31036,GA,9154,-83.494763,32.277834,HAWKINSVILLE
25139,WV,0,-81.333373,38.160097,MOUNT CARBON
31033,GA,1193,-83.431219,33.051888,HADDOCK
28405,NC,26744,-77.852937,34.264065,OGDEN
31032,GA,8781,-83.539951,33.017177,GRAY
14031,NY,7712,-78.616228,42.980965,CLARENCE
28740,NC,1471,-82.287867,35.995619,GREENMOUNTAIN
31319,GA,672,-81.423915,31.411068,MERIDIAN
96101,CA,5566,-120.545584,41.476742,ALTURAS
77519,TX,1071,-94.60959,30.22502,BATSON
31031,GA,5415,-83.320416,32.909212,STEVENS POTTERY
22847,VA,352,-78.698866,38.714443,SHENANDOAH CAVER
29301,SC,45811,-81.965377,34.935211,SPARTANBURG
45629,OH,3956,-82.814477,38.628216,FRANKLIN FURNACE
31028,GA,2764,-83.676773,32.634375,CENTERVILLE
32643,FL,7557,-82.615628,29.841022,HIGH SPRINGS
31017,GA,2221,-83.303298,32.593017,DANVILLE
02817,RI,3246,-71.643549,41.639977,WEST GREENWICH
31009,GA,1501,-83.026767,32.317395,CADWELL
46819,IN,9139,-85.152743,41.005167,FORT WAYNE
27305,NC,1383,-79.208699,36.515784,MILTON
15132,PA,27694,-79.8452,40.341713,MC KEESPORT
31007,GA,1672,-83.899128,32.185192,BYROMVILLE
40903,KY,520,-83.832886,36.838837,ARTEMUS
31006,GA,4731,-84.234308,32.572597,BUTLER
37640,TN,3479,-81.985614,36.328158,BUTLER
35646,AL,3046,-87.522133,34.710982,LEIGHTON
31003,GA,1099,-83.189796,32.653829,ALLENTOWN
64739,MO,711,-94.092604,38.507754,CREIGHTON
71112,LA,25299,-93.676723,32.486025,BOSSIER CITY
30906,GA,58646,-82.038358,33.402024,PEACH ORCHARD
30907,GA,42573,-82.099505,33.511692,MARTINEZ
41614,KY,260,-82.69176,37.408673,CRAYNOR
43028,OH,1972,-82.333351,40.415818,HOWARD
52232,IA,376,-92.353845,41.808019,HARTWICK
90038,CA,33001,-118.321489,34.089769,LOS ANGELES
45663,OH,8485,-83.047657,38.749222,PORTSMOUTH
30905,GA,9260,-82.139179,33.419032,FORT GORDON
73764,OK,60,-98.186344,35.850653,OMEGA
76366,TX,5949,-98.657634,33.675141,HOLLIDAY
29591,SC,4122,-79.773101,33.92813,SCRANTON
14532,NY,4366,-77.047264,42.958178,PHELPS
30901,GA,24496,-81.972959,33.460084,AUGUSTA
30828,GA,4091,-82.63568,33.40914,WARRENTON
30818,GA,607,-82.286747,33.217582,MATTHEWS
75845,TX,2206,-95.096894,31.065142,GROVETON
30572,GA,800,-84.049582,34.72529,SUCHES
24504,VA,10889,-79.12142,37.390422,LYNCHBURG
30817,GA,7028,-82.443481,33.777335,LINCOLNTON
30815,GA,27838,-82.088689,33.343328,HEPHZIBAH
29175,SC,867,-80.579554,34.449177,WESTVILLE
17774,PA,871,-76.518318,41.243552,UNITYVILLE
73030,OK,4823,-97.10843,34.495301,DAVIS
33067,FL,7227,-80.22188,26.305134,NORTH CORAL SPRI
30803,GA,836,-82.514965,33.140997,AVERA
30814,GA,4318,-82.309659,33.417007,HARLEM
74451,OK,4003,-94.982173,35.797686,PARK HILL
74080,OK,883,-95.714203,36.542915,TALALA
28398,NC,5817,-78.086739,34.99818,BOWDENS
30802,GA,2255,-82.285631,33.627088,APPLING
38721,MS,2557,-90.809535,33.01213,ANGUILLA
30757,GA,586,-85.430456,34.977911,WILDWOOD
62938,IL,2997,-88.555148,37.349984,BROWNFIELD
30750,GA,2818,-85.379384,34.933512,LOOKOUT MOUNTAIN
67142,KS,169,-98.175122,37.440986,SPIVEY
14903,NY,7918,-76.843572,42.130203,ELMIRA HEIGHTS
30738,GA,4036,-85.471078,34.853491,RISING FAWN
30736,GA,25360,-85.154908,34.92052,RINGGOLD
31558,GA,15655,-81.565211,30.773467,SAINT MARYS
44443,OH,2547,-80.585585,40.926517,NEW SPRINGFIELD
37604,TN,31353,-82.381042,36.310744,JOHNSON CITY
30735,GA,2926,-84.916251,34.591996,HILL CITY
26037,WV,7676,-80.584954,40.329552,FOLLANSBEE
65711,MO,7623,-92.283893,37.162638,MOUNTAIN GROVE
15438,PA,921,-79.836584,40.098799,FAYETTE CITY
30038,GA,15583,-84.160997,33.682311,LITHONIA
30733,GA,1589,-85.031204,34.41447,PLAINVILLE
30731,GA,3222,-85.459723,34.570909,CLOUDLAND
60430,IL,19469,-87.661578,41.555579,HOMEWOOD
41306,KY,436,-83.395749,37.356346,ALTRO
38450,TN,2558,-87.718488,35.163525,COLLINWOOD
30711,GA,2901,-84.764533,34.941225,CRANDALL
30710,GA,5052,-84.945801,34.932635,COHUTTA
73851,OK,88,-99.72469,36.62673,MAY
28602,NC,21020,-81.361229,35.68837,HICKORY
29446,SC,2068,-80.528035,32.662827,GREEN POND
30705,GA,22271,-84.794293,34.758929,CHATSWORTH
50573,IA,275,-94.622507,42.869107,PLOVER
68424,NE,872,-97.001169,40.303896,PLYMOUTH
30701,GA,22017,-84.934545,34.496456,CALHOUN
30683,GA,3056,-83.290645,33.954253,WINTERVILLE
35130,AL,2198,-87.10066,33.656065,QUINTON
32535,FL,5422,-87.321582,30.968742,CENTURY
30677,GA,7723,-83.408043,33.854247,WATKINSVILLE
98682,WA,21359,-122.521224,45.664399,VANCOUVER
30668,GA,2293,-82.695558,33.883294,DANBURG
75067,TX,46151,-97.026815,33.04503,HIGHLAND VILLAGE
30667,GA,1069,-83.115902,33.771471,STEPHENS
70363,LA,23618,-90.691668,29.560137,HOUMA
30662,GA,8836,-83.140614,34.277793,ROYSTON
41083,KY,516,-84.973151,38.661004,SANDERS
30660,GA,1137,-82.909975,33.783593,PHILOMATH
04064,ME,8451,-70.392053,43.517449,OLD ORCHARD BEAC
35582,AL,5159,-88.112914,34.451259,RED BAY
31409,GA,3509,-81.158371,32.002104,SAVANNAH
78021,TX,76,-98.851821,28.488666,FOWLERTON
12052,NY,1339,-73.471869,42.766718,CROPSEYVILLE
30655,GA,18405,-83.707221,33.808141,MONROE
42141,KY,21079,-85.922053,36.988189,GLASGOW
59401,MT,13361,-111.273397,47.509812,GREAT FALLS
17740,PA,11484,-77.242704,41.200733,SALLADASBURG
38004,TN,4848,-89.8216,35.421337,ATOKA
50106,IA,1221,-92.810067,41.901236,GILMAN
28091,NC,2923,-79.97208,34.968914,LILESVILLE
33704,FL,17112,-82.637289,27.795435,SAINT PETERSBURG
94599,CA,1876,-122.358506,38.403813,YOUNTVILLE
17047,PA,1850,-77.413823,40.36576,LOYSVILLE
21716,MD,5160,-77.623002,39.316356,BRUNSWICK
20004,DC,11,-77.026303,38.892955,WASHINGTON
23440,VA,700,-75.993003,37.824485,TANGIER
32669,FL,5491,-82.585188,29.660906,NEWBERRY
95983,CA,177,-120.801797,40.064911,TAYLORSVILLE
52308,IA,223,-92.160843,41.575099,MILLERSBURG
31525,GA,27079,-81.511365,31.230411,BRUNSWICK
52584,IA,442,-92.257973,40.694081,PULASKI
30648,GA,1712,-83.085809,33.879913,LEXINGTON
68866,NE,654,-99.128278,40.981848,PLEASANTON
11377,NY,75894,-73.906911,40.744972,WOODSIDE
38076,TN,701,-89.390584,35.166595,WILLISTON
30646,GA,5142,-83.311029,34.04781,HULL
99555,AK,185,-158.619882,59.269688,ALEKNAGIK
36350,AL,4854,-85.513033,31.36716,MIDLAND CITY
27214,NC,5688,-79.71008,36.201868,BROWNS SUMMIT
30635,GA,15503,-82.844765,34.108202,ELBERTON
38326,TN,2015,-88.293567,35.039415,COUNCE
19078,PA,12624,-75.321517,39.878411,RIDLEY PARK
30628,GA,5943,-83.21906,34.038246,COLBERT
30621,GA,3620,-83.477655,33.808091,BISHOP
50438,IA,3756,-93.594394,43.114395,GARNER
30605,GA,33299,-83.352508,33.932097,ATHENS
60913,IL,1189,-88.061854,41.15731,BONFIELD
54847,WI,1777,-91.421056,46.578984,IRON RIVER
32925,FL,597,-80.607126,28.259896,PATRICK A F B
30582,GA,1687,-83.86882,34.958791,YOUNG HARRIS
04773,ME,285,-68.231368,47.334328,SAINT DAVID
48221,MI,48068,-83.149976,42.425998,DETROIT
07423,NJ,3967,-74.102532,41.000412,HO HO KUS
41728,KY,584,-83.302886,37.09667,CINDA
43907,OH,5925,-80.996244,40.264537,MOOREFIELD
56435,MN,2594,-94.395918,46.869905,BACKUS
03598,NH,3139,-71.603453,44.36811,WHITEFIELD
26101,WV,35886,-81.535412,39.264433,PARKERSBURG
95558,CA,347,-124.251236,40.300558,PETROLIA
31020,GA,3702,-83.495105,32.70499,DRY BRANCH
06001,CT,13988,-72.865323,41.790498,AVON
51338,IA,1153,-95.322777,43.160917,EVERLY
30576,GA,2454,-83.433317,34.81741,TIGER
42413,KY,2329,-87.475135,37.438246,HANSON
28216,NC,22464,-80.870216,35.283377,CHARLOTTE
37410,TN,6068,-85.313762,35.001787,CHATTANOOGA
30571,GA,1504,-83.693116,34.716245,SAUTEE NACOOCHEE
27025,NC,10393,-79.965438,36.369507,MADISON
68361,NE,3224,-97.609625,40.527731,GENEVA
52065,IA,835,-91.097637,42.567829,NEW VIENNA
59802,MT,22650,-114.002732,46.900615,MISSOULA
50317,IA,39883,-93.549446,41.612499,PLEASANT HILL
37373,TN,2464,-85.102323,35.385806,SALE CREEK
64164,MO,1459,-94.644643,39.3426,KANSAS CITY
38917,MS,2683,-89.950633,33.520765,CARROLLTON
30555,GA,4720,-84.368294,34.952212,MC CAYSVILLE
35747,AL,8345,-86.259041,34.495902,GRANT
30553,GA,5797,-83.112992,34.452758,LAVONIA
32091,FL,15058,-82.118518,29.958299,STARKE
34609,FL,19824,-82.499896,28.477611,SPRING HILL
85705,AZ,52751,-110.984536,32.269088,TUCSON
30548,GA,3444,-83.780253,34.086578,HOSCHTON
64506,MO,18009,-94.804314,39.789292,SAINT JOSEPH
30547,GA,2949,-83.497432,34.356312,HOMER
30543,GA,1585,-83.675681,34.300148,GILLSVILLE
67757,KS,872,-100.525695,39.521636,SELDEN
30538,GA,1478,-83.258685,34.50366,EASTANOLLEE
10969,NY,589,-74.379457,41.323796,PINE ISLAND
30535,GA,3521,-83.569625,34.575564,DEMOREST
30534,GA,10196,-84.103705,34.394331,JUNO
47968,IN,1440,-86.752768,39.988266,NEW ROSS
73018,OK,19634,-97.951847,35.026751,CHICKASHA
83535,ID,1014,-116.718849,46.575376,JULIAETTA
